Heights,Vz_closed_m26,Vz_closed_m26_4,Vz_closed_m26_8,Vz_closed_m27_2,Vz_closed_m27_6,Vz_closed_m28,Vz_closed_m28_4,Vz_closed_m28_8,Vz_closed_m29_2,Vz_closed_m29_6,Vz_closed_m30,Vz_open_m26,Vz_open_m26_4,Vz_open_m26_8,Vz_open_m27_2,Vz_open_m27_6,Vz_open_m28,Vz_open_m28_4,Vz_open_m28_8,Vz_open_m29_2,Vz_open_m29_6,Vz_open_m30
860,232.097591757854,231.645065695013,231.207300169286,230.783589682829,230.373181617153,229.975525900583,229.590053159058,229.216215457004,228.853472035346,228.501277556995,228.159254242639,316.103191352049,313.294896069763,310.63402346781,308.097131859418,305.67749167396,303.375332776532,301.170997114872,299.069818245982,297.055811835381,295.12934855463,293.281672151523
870,231.406688953627,230.957895156788,230.523735647671,230.103465159568,229.696410463845,229.302012830173,228.919694733762,228.548912987966,228.189063405612,227.839737074187,227.500496153216,314.140204405162,311.388026542861,308.765811320178,306.278157727583,303.902881242454,301.636496455236,299.475179912819,297.40387571384,295.428678110227,293.530491690323,291.717086660583
880,230.715505725166,230.270426994446,229.839856776478,229.422995047235,229.019291628508,228.628137283441,228.248959515272,227.881170177789,227.524249386891,227.177778366591,226.841307395835,312.194737518311,309.49388803068,306.92393229391,304.471646851342,302.143346032911,299.915817905577,297.790586310029,295.758318910417,293.812210186811,291.950229677145,290.162563165204
890,230.024031880883,229.582651027917,229.155595480256,228.742182562763,228.341815138819,227.95388929962,227.577832685076,227.213009628583,226.859020200281,226.515391665711,226.181678213455,310.275270850366,307.617051528777,305.094497766026,302.690724470728,300.395850866721,298.212022324272,296.119719419639,294.124555340981,292.210697767046,290.380128186566,288.622314355422
900,229.332257128576,228.894548232979,228.470997524063,228.061017624598,227.66397092451,227.279258821564,226.906249585546,226.544437261333,226.193365970585,225.852567107906,225.521598754892,308.368969789847,305.76405865343,303.280627612389,300.921967185769,298.669885607527,296.519788693651,294.468148168004,292.501756649291,290.624552800927,288.820350627951,287.095672187055
910,228.640171075695,228.206068791782,227.786052715702,227.379490051459,226.985748817252,226.604215383972,226.234258327656,225.875443092577,225.527276725961,225.189294733942,224.861044764806,306.482665571424,303.923914343046,301.490000887359,299.16595290998,296.957948004568,294.844499327861,292.827627756767,290.897115535511,289.048836953628,287.277976945634,285.578817365454
920,227.94775068442,227.517248524449,227.10075076137,226.697589562234,226.307138550401,225.928726336818,225.561848818101,225.206017040653,224.860742397472,224.52556448845,224.199967444365,304.61828770851,302.102036253489,299.711806392195,297.433737908412,295.257905001225,293.18572430559,291.199156396652,289.304977213173,287.485638719373,285.746337475045,284.073367989725
930,227.254954930989,226.828077023166,226.415081265576,226.015305775741,225.62809946443,225.25282291406,224.889010863751,224.53614892524,224.193752818536,223.861332381098,223.538409189616,302.767156573424,300.301366608351,297.949012715548,295.71347196902,293.577622035441,291.538299698869,289.590103474277,287.723530368441,285.938770588338,284.224713492855,282.583007864105
940,226.561814303897,226.138543776481,225.729033730923,225.332628210357,224.948620192505,224.576494809445,224.215734171201,223.865828466811,223.526297724289,223.196590127606,222.876359887027,300.936474144206,298.513494384318,296.207928073765,294.005427518377,291.911481016706,289.905611954089,287.991842642884,286.157296490286,284.402030655887,282.717148462183,281.102112770061
950,225.868318174168,225.448638169104,225.04259755775,224.64951167313,224.268720345345,223.899731614758,223.542008346217,223.195045285985,222.858319459937,222.531358831378,222.21380932328,299.125501207428,296.743208344859,294.479124224312,292.319552990522,290.256984049878,288.290025587958,286.404529551622,284.604979378008,282.875528100405,281.222229413559,279.630758236028
960,225.174455806958,224.758349481575,224.355762043657,223.965954940055,223.588389398183,223.22252281927,222.867822893085,222.523788902802,222.189838287004,221.865628165727,221.550747184522,297.327684699286,294.993026758467,292.76423248221,290.645862433995,288.61953416604,286.685493997892,284.834787639717,283.063018684483,281.365431448771,279.736972575034,278.173573340556
970,224.480216361252,224.0676668898,223.668483317803,223.281971459366,222.90761672199,222.544857809092,222.193167213885,221.851994318651,221.520859897277,221.199387701887,220.887163055561,295.549153942853,293.255451626422,291.070770062134,288.984103702291,286.997252614701,285.092742847463,283.276889858344,281.532805518535,279.865845567304,278.262073646057,276.726908807597
980,223.785588889414,223.376579464479,222.980758770208,222.597550481904,222.226391582827,221.866725866438,221.518030607672,221.179697872664,220.851373745248,220.532626908188,220.223046418979,293.78962393444,291.533496983133,289.389324677751,287.341321696607,285.38628259194,283.518420003648,281.729570741622,280.018453229286,278.376113045761,276.802109176751,275.289399903134
990,223.090562336636,222.685050692273,222.292601340314,221.912681151786,221.544703141109,221.188116168805,220.842347295988,220.506895974739,220.181369180901,219.86533514917,219.5583866542,292.043019854867,289.831765152282,287.720093128336,285.712163318988,283.788949355392,281.954792051268,280.195925471571,278.514076613715,276.898681542691,275.351421485093,273.861933024617
1000,222.395125540258,221.993064690274,221.604000048377,221.227352505668,220.862540450785,220.509017788083,220.166156741913,219.833577854602,219.510835448812,219.197501684629,218.893173036488,290.313291077487,288.142337500014,286.071382921106,284.094567452432,282.208506220077,280.401959270446,278.676451184232,277.019738746315,275.43441238126,273.910047568257,272.447772545876
1010,221.699255543157,221.300639720334,220.914943805308,220.541553471925,220.179892458441,219.829370965822,219.489452444678,219.15973263491,218.839761687189,218.529115668609,218.227394735901,288.603045890991,286.465592126747,284.435145861461,282.492108564521,280.638980549451,278.864411855548,277.167143793967,275.539361250464,273.979583400678,272.480388665787,271.042363211029
1020,221.002910978018,220.607764565613,220.225421411858,219.855272869754,219.496748002327,219.149204865238,218.812223403018,218.485349330272,218.168136926844,217.86016614834,217.560986376641,286.905386012368,284.810137342228,282.810716702151,280.905364872013,279.080461072082,277.339664710456,275.668055063775,274.070660114859,272.534220866898,271.062482861403,269.645713857881
1030,220.306121420704,219.914427897154,219.535421557711,219.168499408195,218.813060371453,218.468516679728,218.134458505901,217.810416846222,217.495950090128,217.190642063122,216.893988829051,285.221260980693,283.166599236242,281.202564909554,279.329755666396,277.538523754555,275.82527021877,274.184304743214,272.611557127073,271.101990660837,269.653462081901,268.259416145023
1040,219.60887541045,219.220618272985,218.844932820517,218.481221685092,218.128834552168,217.787295170526,217.456146531482,217.134923978131,216.823189989797,216.520487434659,216.226394059999,283.558017060944,281.535109007165,279.609321683532,277.765358455558,276.008336180711,274.321595674167,272.71102938647,271.162068089096,269.680217618205,268.253325414814,266.884388927358
1050,218.911161371448,218.526324137143,218.15394366484,217.793413282696,217.444078261782,217.10552898627,216.777276146008,216.458859410067,216.149845327839,215.849726555463,215.558190914844,281.906934764266,279.92067141799,278.027424637499,276.218524384088,274.488681825754,272.833704738262,271.247505003057,269.726876316377,268.267458376922,266.864743598368,265.517689457257
1060,218.212967611875,217.831533818629,217.462442441048,217.105040699245,216.758780017229,216.423206661892,216.097835902671,215.782211713609,215.475877416546,215.178357982363,214.889368126915,280.268135081471,278.320710759617,276.457167388104,274.682711941348,272.980703685605,271.355697852343,269.794379637349,268.301100607484,266.863702540813,265.486307834605,264.159297075147
1070,217.514282322845,217.136235530293,216.770417384147,216.416129220919,216.072928219891,215.740316617464,215.417814240403,215.104969346617,214.80127836353,214.506370319467,214.219914316298,278.646790967731,276.732302864371,274.904682120259,273.157608372656,271.487755526576,269.887589924874,268.355181814537,266.884462673618,265.472477601669,264.116303320306,262.810401456445
1080,216.8150935773,216.440417367657,216.077821062503,215.726667113262,215.386511154428,215.056847156983,214.737199482634,214.427119075252,214.126061010631,213.833752055933,213.549817988594,277.039875858583,275.155978122154,273.363043341617,271.64484237367,270.004844640325,268.430679185858,266.925254447926,265.477019365918,264.09050330695,262.754700911756,261.471973382954
1090,216.115389328827,215.744067307687,215.384664298062,215.036642523188,214.699516987561,214.372786467116,214.055979836004,213.748604677677,213.450213713862,213.160491564705,212.879067533634,275.444715192965,273.597271552795,271.832284460829,270.146653824708,268.531976160512,266.987042898227,265.504584331959,264.082706095692,262.717059300963,261.403407410393,260.141407378488
1100,215.415157410421,215.0471732075,214.690948191719,214.346043477744,214.011933766801,213.688122615898,213.37414338903,213.069461242472,212.773724711259,212.486577101214,212.207651224154,273.861733860144,272.04958778684,270.314227414656,268.658651194353,267.070842427118,265.552801260825,264.093762465101,262.697051061193,261.352108217842,260.061814759537,258.818661167124
1110,214.714385533196,214.349681234015,213.996660628405,213.654857882841,213.323749419139,213.002843551388,212.691666599875,212.389676870454,212.09658212156,211.811996802043,211.535557214442,272.296574550798,270.512950582499,268.810599641995,267.180830182683,265.62259556837,264.127932156465,262.695515003384,261.320021188148,259.998076662371,258.728161864122,257.50374196031
1120,214.013061285041,213.651617827089,213.301789369925,212.963073521924,212.634951749688,212.316937100288,212.008517344608,211.709239541317,211.418773942857,211.13673868355,210.862773538947,270.742609805965,268.989078767115,267.317302133533,265.71502038601,264.18386335563,262.713333334318,261.306024771372,259.951571152876,258.653182809509,257.402399165612,256.19938316929
1130,213.311172129224,212.952973951545,212.606322053624,212.270678054611,211.945528440289,211.630390966522,211.324716022633,211.02813711227,210.740288051206,210.460790640468,210.189288110859,269.19985418361,267.479797155222,265.834321515683,264.261976788164,262.754615067255,261.310988794171,259.925250701435,258.594452650838,257.316302548955,256.084953948957,254.902397498311
1140,212.608673742036,212.25373709601,211.910246191012,211.577659015282,211.255467048075,210.943188669665,210.640250347823,210.346357316634,210.061112199208,209.784140444462,209.515088720655,267.66962154525,265.980986119023,264.363365842169,262.818563921565,261.335828177703,259.917496619146,258.553139777871,257.246109934625,255.987379283775,254.777597184355,253.612727313536
1150,211.905576887698,211.553894621211,211.213549166341,210.884003811634,210.564755004007,210.255287974639,209.955107908266,209.663887762403,209.381234014553,209.106775742663,208.840163034618,266.154455581122,264.49262359021,262.905325188571,261.38474277624,259.929211048086,258.532808025578,257.192576013266,255.905851075749,254.667085321076,253.477669500875,252.330307574502
1160,211.201877731975,210.853433758546,210.516218235156,210.189699723196,209.873379611363,209.566711388752,209.269276164814,208.980715930775,208.700640998534,208.428684056169,208.164498593327,264.64989672029,263.01603403852,261.457027720216,259.961342931237,258.531537843023,257.156862572419,255.840625720184,254.573612681246,253.356588638433,252.185107069754,251.055901535551
1170,210.497563350611,210.152341608619,209.818240522791,209.494733899818,209.181328044208,208.877446223105,208.582742449591,208.29682917465,208.019320524532,207.749852778514,207.488082810117,263.155914598756,261.552781767992,260.018426463953,258.550265015189,257.142752342932,255.792485031092,254.496826251001,253.250139342003,252.053573705757,250.899838946819,249.790004566058
1180,209.792620686413,209.450605139728,209.119603022842,208.799093360109,208.488577492694,208.187479658105,207.895493964482,207.612214717099,207.33725983647,207.070269174113,206.810902969514,261.673183373565,260.099381772819,258.589973825141,257.148219282345,255.762786948742,254.436757364152,253.161107656844,251.93635082744,250.757970719773,249.622722774112,248.530914611193
1190,209.087036547734,208.748211186327,208.420292595602,208.102764989864,207.795104219395,207.496798741929,207.207517779582,206.926859649795,206.654446047238,206.389920376677,206.13292457024,260.204490577437,258.655779451436,257.174234164876,255.755142360112,254.39421606484,253.08924445696,251.834115762726,250.630093692621,249.469703043619,248.353968216479,247.278557822622
1200,208.380797606912,208.045146447444,207.720295966463,207.405735540444,207.100917295221,206.805390388963,206.518800831614,206.24075093143,205.970866137089,205.7087933876,205.454153880327,258.745756034462,257.221906135797,255.767611911171,254.370959759411,253.034530095862,251.749870042421,250.516873518626,249.331292376066,248.189575128404,247.092053232479,246.032855218356
1210,207.673890398689,207.341397485074,207.019599724287,206.707991627129,206.406003476037,206.113241378201,205.829329922323,205.553875386086,205.286506952009,205.026875074322,204.774582485683,257.296917860176,255.801202718471,254.370036824462,252.997803975035,251.683120052634,250.419011150129,249.207209492411,248.039864754323,246.917814074136,245.836898993923,244.79409852499
1220,206.966301318579,206.63695072253,206.318190319742,206.009519727452,205.710349380257,205.42033835162,205.139091716833,204.86621970159,204.601355202063,204.34415216866,204.094197244072,255.857900297539,254.389787356041,252.981427794748,251.633967580259,250.339903585138,249.098143264294,247.90504257648,246.756416471113,245.65292254615,244.588421789969,243.563189267312
1230,206.258016621218,205.931792442771,205.616054063619,205.310303799033,205.013941487196,204.726667812527,204.448072741985,204.177770427837,203.915397459701,203.660611265117,203.412984876468,254.43125615693,252.987495024856,251.603282523696,250.278465760067,249.004819199555,247.784897883706,246.610285361939,245.481491213966,244.394816921711,243.346763457361,242.338504308903
1240,205.549022418667,205.225908786697,204.913177125106,204.610315296992,204.316766135399,204.032216123872,203.75625938464,203.488513975084,203.228620158054,202.976238819165,202.730931965383,253.014818390154,251.594238264859,250.235092302875,248.931210314696,247.680143697496,246.479188562563,245.323200473145,244.213463050712,243.14340893698,242.113049645146,241.119960447176
1250,204.839304678699,204.519285751413,204.209545530044,203.909559678483,203.618809520941,203.336969506533,203.063637889953,202.798436612221,202.541009589193,202.291019684537,202.048024953167,251.607577269978,250.210684749988,248.875293031428,247.592105538553,246.363132670705,245.180922802817,244.044944484838,242.952243743747,241.898606215616,240.885574207344,239.907471011398
1260,204.128849223041,203.811909188463,203.505145159153,203.208022969636,202.920057695692,202.640914037577,202.370194359624,202.107524465007,201.852551902359,201.604934397644,201.364250140279,250.209439259995,248.837925929596,247.523790891387,246.262855805616,245.053694539157,243.890002741704,242.773610988068,241.697740646122,240.661893975167,239.664249970017,238.700946270742
1270,203.417641725602,203.103764802039,202.799961746222,202.505691050197,202.220496565557,201.944035648488,201.675914750119,201.415763514292,201.163233102175,200.917978945247,200.679593683532,248.820301546194,247.473612391355,246.180484793705,244.941884938995,243.751731907328,242.608114697835,241.509107304524,240.44985722207,239.431472135603,238.44898649968,237.500795833456
1280,202.705667710654,202.39483814716,202.093980876282,201.802549651752,201.520111888687,201.246320123365,200.980784870864,200.723139594193,200.473039046825,200.230139317258,199.994041594307,247.44248963384,246.117644929749,244.846258176969,243.628521911628,242.457142246331,241.333298514383,240.251336568219,239.209632109046,238.207209705201,237.23969050265,236.307150610324
1290,201.992912551,201.685114627816,201.387187983746,201.098584355917,200.81888927366,200.5477530971,200.284790382407,200.02963839026,199.781955446206,199.541401356063,199.307579736745,246.073433747702,244.769917286544,243.521123284475,242.322664617964,241.170938789962,240.065331308404,239.00019823826,237.976100333045,236.989012631021,236.036397006985,235.11906179317
1300,201.279361466101,200.974579495099,200.679568350519,200.393780592496,200.116814177633,199.848320053519,199.587916794558,199.335245437603,199.089967860053,198.851750754696,198.620193825903,244.712771291403,243.430327214359,242.203629496326,241.024206038033,239.892453846147,238.804112153356,237.756168981327,236.748734462669,235.776784191496,234.839931940379,233.936439330976
1310,200.564999520181,200.263217845284,199.971107104085,199.688123637622,199.413871904466,199.148006323497,198.890149464494,198.639946118996,198.397061696035,198.161173054968,197.931869425885,243.360391050712,242.100814009726,240.893670180688,239.733349959227,238.62083544771,237.54953665173,236.519356079147,235.52743696283,234.57042535596,233.649019685451,232.7591912061
1320,199.849811620298,199.551014617905,199.261789215561,198.981598611851,198.710047602816,198.446797083045,198.191473594843,197.94372566295,197.703222207824,197.469651093697,197.242591947943,242.016175807355,240.778973698845,239.591133997306,238.451001377562,237.355978760764,236.301497399213,235.28871404392,234.312107813031,233.370641788231,232.463567205621,231.587223712272
1330,199.133782514392,198.83795459378,198.551599497726,198.274190478238,198.005326264198,197.744677351369,197.491874231731,197.246569141756,197.008434493137,196.777161436794,196.552346648553,240.680921280826,239.464695304326,238.295905515086,237.175535502023,236.097775674215,235.061131748147,234.064141989958,233.102644858798,232.176745727493,231.283479659242,230.420441709896
1340,198.416896789296,198.124022393023,197.840522603016,197.56588404038,197.299692721025,197.041631988893,196.791336262803,196.548461469503,196.31268349174,196.083696748141,195.861118627451,239.354508653423,238.157863332843,237.008861764547,235.906843739737,234.846115256769,233.827033279834,232.845536720993,231.899148143101,230.988301496816,230.108660669765,229.259148539798
1350,197.699138868718,197.409202473016,197.128543021498,196.856663940426,196.593131644607,196.337645695257,196.089844415215,195.849387400059,195.615953983432,195.389241832702,195.168892825646,238.03568428165,236.858358388465,235.729343404159,234.64481440398,233.601314833465,232.599005165637,231.632793073893,230.70210125475,229.8052115384,228.939012573411,228.103232170912
1360,196.980493011203,196.693479126357,196.415645078801,196.146514657056,195.885627543123,195.632703007283,195.38738325359,195.149331525026,194.918230585992,194.693781333652,194.475654023398,236.724328683521,235.566057733331,234.456610477226,233.389333164586,232.36357203808,231.376941151161,230.425804233165,229.510497033724,228.627376906451,227.774436645889,226.952123313007
1370,196.260943308046,195.976836478773,195.701812934028,195.435420503433,195.177164759563,194.92678829691,194.683937177948,194.448278271663,194.219497753096,193.997299730282,193.781386838169,235.420318649447,234.282167267295,233.190547854754,232.140283459408,231.131898891793,230.160733174253,229.224941876566,228.32423530846,227.454697507523,226.615445809232,225.805729230627
1380,195.540473681187,195.259258487002,194.987030577632,194.723365625114,194.467727469639,194.219885769091,193.9794904216,193.746211900774,193.5197397722,193.299781335887,193.086060382431,234.123527798845,233.005178406709,231.931037931043,230.898205196113,229.906186194541,228.950271672266,228.030002854653,227.143214659562,226.287072320119,225.461388458994,224.663956382881
1390,194.819067881072,194.540728936648,194.271281829256,194.010308695131,193.757299679654,193.511979459665,193.274027049011,193.043116504565,192.818940762392,192.601210295605,192.389651884636,232.833911366531,231.734866945997,230.677961028943,229.662690474805,228.686323089591,227.745445862251,226.840393574009,225.967332653146,225.12439959503,224.31202484224,223.526710593903
1400,194.096709484473,193.821231439988,193.554550335542,193.296252909082,193.045865224347,192.80305323319,192.567530953627,192.338976004467,192.117084672212,191.901570584236,191.692163493074,231.552442971861,230.471112123031,229.431195768794,228.43313173581,227.472197364003,226.546662123896,225.656010232137,224.796486053632,223.967199778985,223.167259415197,222.393897208411
1410,193.373381892281,193.100749433768,192.836819567913,192.581183606465,192.333407764698,192.093090780743,191.859985855669,191.633774148922,191.41415527743,191.200846004012,190.993579035609,230.277658448206,229.213791255182,228.191242042023,227.20941542742,226.263695722108,225.35352298062,224.476748138883,223.6305710175,222.814701736747,222.026996108553,221.265421233403
1420,192.649068327263,192.379266176939,192.118072820307,191.865084115041,191.6199107857,191.382075617684,191.151375299892,190.927494511136,190.710136178793,190.499020182346,190.293882165467,229.009433992513,227.962780102539,226.957632352407,225.991426778439,225.060704034019,224.165593878836,223.302501922764,222.469483269394,221.666778010186,220.891138477002,220.141187467015
1430,191.923751831781,191.656764748376,191.398293206884,191.147937583066,190.905322780246,190.669991081381,190.4416826533,190.220120486794,190.005010799738,189.79607656953,189.593056358935,227.747644022401,226.717953197416,225.72985735465,224.779050065385,223.86345408056,222.982767951493,222.133165718442,221.313573631851,220.52333070547,219.759589835196,219.021233023768
1440,191.197415265473,190.933228044551,190.677463659694,190.429726976956,190.189647107171,189.956820328903,189.730891102839,189.511635291736,189.298762384061,189.091998436406,188.891084913025,226.492161534326,225.47953716872,224.507799806885,223.572168854832,222.671789655937,221.804937764672,220.968633336768,220.162320333145,219.384261651317,218.632253381067,217.905588185767
1450,190.470041302905,190.20863877717,189.955566926305,189.710435078906,189.472876527352,189.242546334669,189.018983653031,188.802021959599,188.591373993548,188.38676887199,188.187950943096,225.242858427892,224.247490434176,223.291341638293,222.370666222793,221.485209770253,220.631995499108,219.808798418717,219.015517101023,218.249472529422,217.509032307502,216.793848586491
1460,189.741612431169,189.482979470771,189.232585567395,188.990044484474,188.754993670017,188.527092475612,188.305943123588,188.09126333941,187.882828505574,187.680370781063,187.483637380433,223.999605798976,223.021150580813,222.080364185713,221.174424952934,220.303604996177,219.463833114491,218.653687783351,217.873064097935,217.118864992508,216.389829903194,215.685923056781
1470,189.012110947453,188.756232460279,188.508501954297,188.268537600125,188.035980975529,187.810495305715,187.59175214697,187.379342093148,187.173108610646,186.972786881714,186.778126969793,222.762274204143,221.800397266915,220.874748407395,219.983884761016,219.126865624062,218.300342497839,217.503351156827,216.734861427814,215.992340770928,215.274735584944,214.581720479421
1480,188.281518956566,188.028379888526,187.783298266512,187.545896640728,187.315820692875,187.092737497607,186.876333937809,186.666240693258,186.462196809922,186.263999702848,186.071402266903,221.531307239179,220.585109669361,219.67437507571,218.798308392023,217.954881820805,217.141415597213,216.357336236767,215.600809249083,214.869801768683,214.163565474396,213.481149872129
1490,187.549818368419,187.299403703721,187.056956489174,186.822103627015,186.59449487712,186.373801139469,186.159712888558,185.951938744363,185.75007541267,185.553991581642,185.363445635912,220.30603760666,219.375166692189,218.479124950493,217.617574583726,216.787543772977,215.98694454189,215.215541600524,214.470807876416,213.751150149674,213.056083062091,212.384120462279
1500,186.816952567424,186.569285656882,186.329458410464,186.097140382996,185.871985386811,185.653668123152,185.441882635579,185.236340898261,185.036726533696,184.842744660964,184.654239246804,219.086218595482,218.170447154204,217.28887893458,216.441571764602,215.624741815463,214.83686129325,214.077865959229,213.344757872134,212.636288414936,211.952196148293,211.290541753955
1510,186.082905678569,185.838007299214,185.600785618995,185.370988533322,185.148273881338,184.932320141534,184.722824904041,184.519503476129,184.322087607605,184.130240886744,183.943765072763,217.871727115404,216.970829957341,216.103913811166,215.270188470366,214.466366546774,213.691290814749,212.944208254951,212.222560128032,211.525119471543,210.851812805912,210.20032358792
1520,185.347689154617,185.105507192333,184.870919501133,184.643629500611,184.423341818247,184.209738685825,184.002521217607,183.801408032926,183.606133997179,183.416449069571,183.232004887492,216.662440085799,215.776194237339,214.923688046284,214.103313467832,213.312308932085,212.549807517293,211.814467747675,211.104115938381,210.417733039504,209.754841443641,209.113376195043
1530,184.611283957458,184.371765601887,184.139841238284,183.915044502719,183.697170450505,183.485905042824,183.280952895687,183.0820359195,182.888892075563,182.701274237962,182.518940262478,215.458234599419,214.5864194982,213.74805545381,212.940835865621,212.162460394984,211.41230900981,210.688544092908,209.989327064803,209.3138269912,208.661190862187,208.029610243676
1540,183.873670839394,183.636801220906,183.407455774352,183.185214549962,182.969740823718,182.760800292131,182.558101050634,182.361368279781,182.170343017133,181.984781033213,181.804451801445,214.25898806858,213.401385731773,212.576903274009,211.782645212761,211.016712898867,210.278693285792,209.566337410641,208.878095793658,208.213293837029,207.570770304126,206.94893688144
1550,183.134830340299,182.900594630179,182.673796287573,182.454087620405,182.241033773288,182.034405303298,181.833946584902,181.639386047927,181.450467786611,181.266950449524,181.088606222286,213.064578355244,212.220973523707,211.410119162983,210.628631586183,209.874959018799,209.148858796874,208.447748346367,207.770324986526,207.116041366406,206.483489497888,205.871267771864
1560,182.394742784713,182.163126195348,181.938860700964,181.721602774448,181.511029901333,181.306700732938,181.108470188136,180.916069945412,180.729247136151,180.54776326863,180.371393223427,211.874883886333,211.045276051436,210.247591287103,209.478685668018,208.737188389876,208.022704517951,207.332678124779,206.665918124355,206.021977859575,205.399258696307,204.796515126263
1570,181.653388278888,181.424376063945,181.202629201723,180.987808302819,180.779594730267,180.577667021772,180.381652334217,180.191400478062,180.006661602364,179.82720005682,179.652793399783,210.689783755549,209.873975026309,209.089208406473,208.332698813533,207.603252874027,206.900130004505,206.221028596742,205.564779345768,204.931012128332,204.317988710172,203.724591731232
1580,180.910746707778,180.684324162368,180.46508175607,180.252684210011,180.046816739329,179.847183515782,179.653473278254,179.46535793304,179.282691503298,179.105241161914,178.932787127878,209.509157812835,208.706899596091,207.934859948354,207.190563110497,206.472960694832,205.781035442789,205.112702280078,204.466813479996,203.84305355147,203.239590937173,202.655410972087
1590,180.166797731971,179.942950192808,179.726198106159,179.516210276581,179.312675745994,179.115302276004,178.923814964305,178.737922375765,178.557316935352,178.381866710166,178.211354562753,208.332886742547,207.543937230756,206.784436071385,206.052171430675,205.346210340825,204.66532169343,204.007602394669,203.371926074892,202.758012105371,202.16397738659,201.588886852589
1600,179.421520784558,179.200233630109,178.985957766931,178.778366055993,178.577151340754,178.382024949056,178.192715327339,178.008966793815,177.830517770135,177.657056603121,177.48847563481,207.160852131313,206.384976126029,205.637827721367,204.917417474135,204.222900980061,203.552890329003,202.90563289234,202.280052476617,201.675798390122,201.091060700075,200.524934011226
1610,178.674808817941,178.456153718572,178.244340022909,178.039130871408,177.840222883898,177.647330930922,177.460186785632,177.278537893074,177.102146245149,176.930787350821,176.764130046598,205.992936526466,205.22990526409,204.494926679339,203.786195806947,203.102932500515,202.443643666062,201.806698481948,201.191064672811,200.59632365152,200.020754168828,199.463467734333
1620,177.926676784425,177.710613893524,177.50132392493,177.298483812401,177.101869502225,176.911199384181,176.72620853617,176.546647509496,176.372281218417,176.20288792369,176.038258301008,204.82902348589,204.078614465974,203.355625602584,202.658401892867,201.986205544577,201.337484792092,200.710704650078,200.104859932958,199.519499799284,198.952971747463,198.404403966303
1630,177.177146378547,176.963598576561,176.756810850301,176.556403731627,176.362070085694,176.173609234648,175.990759539246,175.813274636538,175.640922343904,175.47348365584,175.310751824504,203.66899762003,202.930994436394,202.219818059186,201.533932119493,200.872621538143,200.234317587797,199.617557677701,199.021348750639,198.445239421789,197.887628064821,197.347659317119
1640,176.426195929864,176.215148726596,176.010779537374,175.812777108933,175.620803284013,175.434539167953,175.253818515026,175.078398027584,174.908048406959,174.742553363391,174.581708708596,202.512744626749,201.78693680162,201.087398556683,200.412683819386,199.762082714757,199.134046745126,198.527164653146,197.940442312883,197.373455797593,196.824638431975,196.293151067417
1650,175.67380352185,175.465242470346,175.26327789023,175.067602452673,174.877927579264,174.693967626053,174.515363940055,174.341996192443,174.173637949395,174.010075618963,173.851107555573,201.360151319693,200.646334141034,199.958262565336,199.29455528659,198.654492135217,198.036577781376,197.439433481671,196.86205562593,196.304062904022,195.763918847664,195.240797171292
1660,174.919946988324,174.713857684942,174.514283827528,174.320921985024,174.13348723214,173.951711763561,173.775343630487,173.604047393776,173.437669265913,173.27602874809,173.118926720661,200.211105650727,199.509080012902,198.832306536475,198.179445788942,197.549753703022,196.941817049718,196.354272891944,195.786137099552,195.23697542306,194.705386001358,194.190516257014
1670,174.164603909805,173.96097199428,173.763775014745,173.572713411345,173.387505887092,173.207888040727,173.033611120216,172.864440884697,172.700120400445,172.540390825568,172.385144308363,199.065496726992,198.375068974869,197.70942791636,197.067255576555,196.447772176024,195.849671746449,195.271592439683,194.712569311271,194.172108744745,193.648957274144,193.142227625834
1680,173.407715382908,173.206562765285,173.011728860433,172.822954180107,172.639961030897,172.46248839248,172.290290687958,172.123136661147,171.960808350156,171.803100147764,171.649738168726,197.923214823063,197.244196599655,196.58952515595,195.957885886803,195.348453174605,194.760049915236,194.191302508698,193.641264899292,193.109378968298,192.594550737615,192.095851249037
1690,172.649146178947,172.4505311038,172.258122512408,172.071621479073,171.89082988964,171.715490081693,171.545359631917,171.380210248617,171.219826759187,171.064006183184,170.912556882719,196.784151388666,196.116359486365,195.472497716944,194.851238946121,194.251703186674,193.672860448629,193.113314309558,192.572137303969,192.048702901159,191.542085150937,191.051307763377
1700,171.889013057377,171.692810521247,171.502802299328,171.318692231397,171.140089424815,170.966870106656,170.798794985717,170.635638714677,170.477188891358,170.323245144399,170.173618295166,195.648199052364,194.991455267815,194.358246074434,193.747217968909,193.157429569767,192.588013087064,192.0375398761,191.505100762284,190.989998056105,190.491479956223,190.008518465042
1710,171.127292370435,170.933488157364,170.745799826362,170.563943004238,170.387650638499,170.216605197079,170.050573514399,169.889398858312,169.73287157828,169.580793894391,169.432979070706,194.515251621588,193.869382614221,193.246671716465,192.645727153797,192.065540550495,191.505418415587,190.963892059942,190.440070300606,189.933182646619,189.442655272378,188.967405302252
1720,170.363960195215,170.172540133522,169.987158029808,169.807533251097,169.633402250696,169.46451729046,169.300645275722,169.141467205827,168.986851378867,168.836629023431,168.690615829777,193.385204079349,192.750041233603,192.137677140792,191.546671677518,190.975952359583,190.424987858486,189.892284523207,189.376961725873,188.878198737529,188.395531887526,187.927890866627
