pressureTimestamp,pressure,temperatureTimestamp,temperature
8480987092,86274.7578,8480987092,41.7099991
8481007092,86273.125,8481007092,41.7099991
8481027092,86271.0938,8481027092,41.7099991
8481047092,86270.2891,8481047092,41.7099991
8481067088,86265.5547,8481067088,41.7099991
8481087088,86270.4844,8481087088,41.7099991
8481107084,86270.8516,8481107084,41.7200012
8481127896,86272,8481127896,41.7099991
8481147092,86277.3672,8481147092,41.7099991
8481167088,86269.8516,8481167088,41.7099991
8481187096,86266.7734,8481187096,41.7099991
8481207088,86273.2188,8481207088,41.7099991
8481227092,86272.6562,8481227092,41.7099991
8481247092,86271.9219,8481247092,41.7099991
8481267088,86270.7266,8481267088,41.7099991
8481287096,86281.1328,8481287096,41.7099991
8481307088,86268.2109,8481307088,41.7099991
8481327896,86264.6016,8481327896,41.7099991
8481347088,86280.4922,8481347088,41.7099991
8481367088,86269.6094,8481367088,41.7200012
8481387088,86270.4844,8481387088,41.7200012
8481407088,86266.9922,8481407088,41.7099991
8481427096,86265.6484,8481427096,41.7099991
8481447096,86267.1641,8481447096,41.7099991
8481467092,86264.7266,8481467092,41.7099991
8481487096,86273.125,8481487096,41.7099991
8481507088,86263.4766,8481507088,41.7099991
8481527896,86274.0469,8481527896,41.7099991
8481547096,86268.9219,8481547096,41.7099991
8481567088,86274.5391,8481567088,41.7099991
8481587096,86268.1641,8481587096,41.7099991
8481607088,86270.0469,8481607088,41.7099991
8481627096,86274.9297,8481627096,41.7200012
8481647096,86266.7266,8481647096,41.7200012
8481667088,86274.6562,8481667088,41.7099991
8481687096,86263.4062,8481687096,41.7099991
8481707088,86271.1719,8481707088,41.7099991
8481727896,86264.0859,8481727896,41.7099991
8481747096,86269.4141,8481747096,41.7200012
8481767088,86265.0156,8481767088,41.7099991
8481787096,86274.2969,8481787096,41.7099991
8481807092,86270.7812,8481807092,41.7200012
8481827100,86272.7344,8481827100,41.7099991
8481847092,86264.1641,8481847092,41.7099991
8481867096,86269.7734,8481867096,41.7099991
8481887096,86269.9219,8481887096,41.7099991
8481907092,86266.8438,8481907092,41.7099991
8481927896,86271.7266,8481927896,41.7099991
8481947100,86261.9141,8481947100,41.7099991
8481967092,86269.0938,8481967092,41.7099991
8481987100,86272.9297,8481987100,41.7099991
8482007092,86272.4844,8482007092,41.7099991
8482027100,86272.4844,8482027100,41.7200012
8482047096,86262.5234,8482047096,41.7099991
8482067096,86272.1719,8482067096,41.7200012
8482087096,86270.1641,8482087096,41.7099991
8482107088,86268.8984,8482107088,41.7099991
8482127900,86273.2188,8482127900,41.7099991
8482147096,86277.1016,8482147096,41.7099991
8482167088,86272.6094,8482167088,41.7200012
8482187096,86267.1641,8482187096,41.7099991
8482207092,86266.7734,8482207092,41.7099991
8482227096,86269.5312,8482227096,41.7099991
8482247100,86259.1328,8482247100,41.7099991
8482267096,86272.4141,8482267096,41.7099991
8482287096,86275.0469,8482287096,41.7099991
8482307092,86272.4844,8482307092,41.7099991
8482327900,86264.2109,8482327900,41.7099991
8482347092,86270.3359,8482347092,41.7099991
8482367088,86269.0469,8482367088,41.7099991
8482387096,86274.2188,8482387096,41.7200012
8482407092,86274.8516,8482407092,41.7200012
8482427100,86264.4531,8482427100,41.7200012
8482447100,86270.8516,8482447100,41.7099991
8482467092,86266.2109,8482467092,41.7200012
8482487100,86266.2891,8482487100,41.7200012
8482507096,86255.4453,8482507096,41.7099991
8482527904,86264.0156,8482527904,41.7099991
8482547104,86267.4062,8482547104,41.7099991
8482567100,86265.3359,8482567100,41.7099991
8482587100,86267.4062,8482587100,41.7099991
8482607092,86265.6016,8482607092,41.7200012
8482627100,86267.0938,8482627100,41.7099991
8482647096,86270.2891,8482647096,41.7099991
8482667092,86270.6094,8482667092,41.7200012
8482687100,86275.4922,8482687100,41.7099991
8482707096,86269.9219,8482707096,41.7200012
8482727900,86274.1719,8482727900,41.7200012
8482747096,86265.2344,8482747096,41.7200012
8482767100,86265.6484,8482767100,41.7099991
8482787104,86270.5312,8482787104,41.7200012
8482807096,86267.6016,8482807096,41.7200012
8482827096,86265.7266,8482827096,41.7200012
8482847096,86275.2969,8482847096,41.7200012
8482867096,86269.4844,8482867096,41.7099991
8482887100,86267.3359,8482887100,41.7099991
8482907100,86265.0391,8482907100,41.7099991
8482927904,86264.7266,8482927904,41.7099991
8482947104,86270.9766,8482947104,41.7099991
8482967096,86265.7266,8482967096,41.7200012
8482987100,86266.5312,8482987100,41.7200012
8483007092,86266.6016,8483007092,41.7099991
8483027104,86275.2422,8483027104,41.7099991
8483047100,86272.6562,8483047100,41.7099991
8483067096,86258.3281,8483067096,41.7200012
8483087100,86264.1641,8483087100,41.7200012
8483107092,86267.0391,8483107092,41.7099991
8483127904,86265.1641,8483127904,41.7200012
8483147100,86272.8516,8483147100,41.7099991
8483167096,86269.1641,8483167096,41.7099991
8483187104,86268.6562,8483187104,41.7200012
8483207092,86274.3906,8483207092,41.7200012
8483227140,86273.6797,8483227140,41.7200012
8483247104,86274.6562,8483247104,41.7200012
8483267100,86260.5703,8483267100,41.7099991
8483287108,86267.0938,8483287108,41.7200012
8483307100,86264.0859,8483307100,41.7200012
8483327904,86274.8047,8483327904,41.7200012
8483347100,86271.1953,8483347100,41.7200012
8483367096,86271.8516,8483367096,41.7200012
8483387100,86269.5312,8483387100,41.7200012
8483407096,86270.9219,8483407096,41.7200012
8483427100,86264.9688,8483427100,41.7200012
8483447104,86257.5469,8483447104,41.7200012
8483467104,86262.3281,8483467104,41.7200012
8483487104,86267.5312,8483487104,41.7200012
8483507096,86271.0938,8483507096,41.7200012
8483527904,86269.7266,8483527904,41.7099991
8483547104,86269.6562,8483547104,41.7200012
8483567096,86266.9688,8483567096,41.7200012
8483587100,86259.9141,8483587100,41.7200012
8483607100,86260.3516,8483607100,41.7200012
8483627104,86269.4141,8483627104,41.7200012
8483647100,86276.2969,8483647100,41.7099991
8483667096,86269.7734,8483667096,41.7200012
8483687104,86267.2109,8483687104,41.7200012
8483707096,86268.6328,8483707096,41.7200012
8483727904,86269.3359,8483727904,41.7200012
8483747104,86262.4531,8483747104,41.7200012
8483767104,86276.8047,8483767104,41.7200012
8483787108,86267.8984,8483787108,41.7200012
8483807100,86273.9766,8483807100,41.7200012
8483827104,86272.4844,8483827104,41.7200012
8483847104,86268.8516,8483847104,41.7200012
8483867100,86277.6172,8483867100,41.7200012
8483887100,86257.6953,8483887100,41.7200012
8483907100,86272.7578,8483907100,41.7200012
8483927912,86272.875,8483927912,41.7200012
8483947112,86267.3125,8483947112,41.7200012
8483967112,86268.7266,8483967112,41.7200012
8483987108,86268.875,8483987108,41.7200012
8484007104,86266.4531,8484007104,41.7200012
8484027112,86263.7188,8484027112,41.7200012
8484047104,86267.7734,8484047104,41.7200012
8484067100,86270.2891,8484067100,41.7200012
8484087104,86275.1719,8484087104,41.7200012
8484107100,86272.6328,8484107100,41.7200012
8484127908,86268.7266,8484127908,41.7200012
8484147096,86264.9922,8484147096,41.7200012
8484167100,86280.1797,8484167100,41.7099991
8484187108,86264.6484,8484187108,41.7200012
8484207100,86272.4844,8484207100,41.7099991
8484227108,86265.7266,8484227108,41.7200012
8484247104,86269.3125,8484247104,41.7200012
8484267104,86268.6562,8484267104,41.7200012
8484287108,86268.9688,8484287108,41.7200012
8484307100,86273.1719,8484307100,41.7200012
8484327908,86277.8125,8484327908,41.7200012
8484347104,86266.75,8484347104,41.7200012
8484367100,86260.9609,8484367100,41.7200012
8484387104,86269.2891,8484387104,41.7200012
8484407104,86273.0703,8484407104,41.7200012
8484427108,86268.7734,8484427108,41.7200012
8484447112,86276.0547,8484447112,41.7099991
8484467104,86270.6094,8484467104,41.7200012
8484487112,86268.6328,8484487112,41.7200012
8484507108,86270.5078,8484507108,41.7200012
8484527912,86275.125,8484527912,41.7200012
8484547108,86277.8125,8484547108,41.7200012
8484567100,86268.875,8484567100,41.7200012
8484587108,86265.9688,8484587108,41.7200012
8484607108,86272.6797,8484607108,41.7200012
8484627152,86273.4844,8484627152,41.7200012
8484647108,86273.4141,8484647108,41.7200012
8484667108,86270.3594,8484667108,41.7200012
8484687108,86268.0469,8484687108,41.7200012
8484707104,86263.2109,8484707104,41.7200012
8484727912,86269.6328,8484727912,41.7299995
8484747108,86272.2891,8484747108,41.7200012
8484767104,86271.0703,8484767104,41.7200012
8484787112,86270.6094,8484787112,41.7200012
8484807104,86267.2109,8484807104,41.7200012
8484827108,86275.5156,8484827108,41.7200012
8484847108,86270.5547,8484847108,41.7200012
8484867104,86272.7812,8484867104,41.7200012
8484887108,86261.8438,8484887108,41.7200012
8484907100,86265.8438,8484907100,41.7200012
8484927912,86267.5312,8484927912,41.7200012
8484947116,86268.1172,8484947116,41.7200012
8484967104,86271.7578,8484967104,41.7200012
8484987108,86277.4453,8484987108,41.7200012
8485007104,86264.9688,8485007104,41.7200012
8485027116,86270.0703,8485027116,41.7200012
8485047112,86269.75,8485047112,41.7200012
8485067104,86268.0938,8485067104,41.7200012
8485087108,86270.8047,8485087108,41.7200012
8485107104,86269.5547,8485107104,41.7200012
8485127912,86269.6797,8485127912,41.7200012
8485147108,86270.75,8485147108,41.7299995
8485167104,86268.5078,8485167104,41.7200012
8485187112,86267.4844,8485187112,41.7200012
8485207108,86279.2969,8485207108,41.7200012
8485227112,86270,8485227112,41.7200012
8485247112,86273.3203,8485247112,41.7200012
8485267104,86265.0156,8485267104,41.7200012
8485287116,86268.9688,8485287116,41.7200012
8485307112,86274.1719,8485307112,41.7200012
8485327912,86267.875,8485327912,41.7200012
8485347112,86269.9453,8485347112,41.7200012
8485367112,86268.2422,8485367112,41.7200012
8485387112,86271.1719,8485387112,41.7200012
8485407104,86264.4766,8485407104,41.7200012
8485427112,86273.4844,8485427112,41.7200012
8485447120,86270.0938,8485447120,41.7200012
8485467112,86276.1953,8485467112,41.7200012
8485487112,86267.1875,8485487112,41.7200012
8485507108,86269.2891,8485507108,41.7200012
8485527916,86264.7969,8485527916,41.7200012
8485547116,86281.5234,8485547116,41.7200012
8485567104,86264.8906,8485567104,41.7200012
8485587112,86273.0703,8485587112,41.7200012
8485607104,86269.6328,8485607104,41.7200012
8485627116,86266.1875,8485627116,41.7299995
8485647112,86276.7344,8485647112,41.7200012
8485667112,86272.0703,8485667112,41.7200012
8485687112,86268.75,8485687112,41.7200012
8485707108,86268.875,8485707108,41.7200012
8485727916,86273.8047,8485727916,41.7200012
8485747112,86272.8047,8485747112,41.7200012
8485767112,86270.1953,8485767112,41.7200012
8485787116,86278.6406,8485787116,41.7200012
8485807108,86261.7656,8485807108,41.7200012
8485827116,86268.2422,8485827116,41.7200012
8485847112,86266.7969,8485847112,41.7200012
8485867108,86273.4375,8485867108,41.7200012
8485887116,86272.4844,8485887116,41.7200012
8485907104,86271.4375,8485907104,41.7200012
8485927916,86265.9688,8485927916,41.7200012
8485947120,86266.2109,8485947120,41.7200012
8485967108,86278.0781,8485967108,41.7200012
8485987116,86268.875,8485987116,41.7200012
8486007116,86275.5625,8486007116,41.7299995
8486027116,86272.3125,8486027116,41.7200012
8486047116,86268.0703,8486047116,41.7200012
8486067116,86269.5078,8486067116,41.7299995
8486087116,86272.2422,8486087116,41.7200012
8486107116,86263.3594,8486107116,41.7200012
8486127916,86261.3047,8486127916,41.7200012
8486147116,86276.3203,8486147116,41.7200012
8486167108,86274.3203,8486167108,41.7200012
8486187116,86271.6328,8486187116,41.7299995
8486207112,86270.5078,8486207112,41.7200012
8486227116,86274.2422,8486227116,41.7200012
8486247112,86268.875,8486247112,41.7200012
8486267112,86272.1953,8486267112,41.7200012
8486287116,86271.4844,8486287116,41.7200012
8486307112,86275.5156,8486307112,41.7200012
8486327920,86269.8047,8486327920,41.7200012
8486347112,86263.9141,8486347112,41.7200012
8486367116,86269.6328,8486367116,41.7200012
8486387116,86274.8828,8486387116,41.7200012
8486407112,86272.4375,8486407112,41.7299995
8486427116,86280.7109,8486427116,41.7200012
8486447116,86266.3594,8486447116,41.7200012
8486467116,86275.5625,8486467116,41.7200012
8486487116,86274.7344,8486487116,41.7200012
8486507108,86262.2344,8486507108,41.7200012
8486527920,86262.9141,8486527920,41.7299995
8486547120,86262.9922,8486547120,41.7200012
8486567112,86260.1094,8486567112,41.7299995
8486587112,86268.9219,8486587112,41.7200012
8486607112,86271.0703,8486607112,41.7200012
8486627116,86269.3359,8486627116,41.7200012
8486647116,86270.875,8486647116,41.7200012
8486667116,86274.5156,8486667116,41.7299995
8486687120,86269.3594,8486687120,41.7200012
8486707120,86269.2422,8486707120,41.7200012
8486727924,86259.4766,8486727924,41.7200012
8486747120,86262.1875,8486747120,41.7299995
8486767120,86267.3125,8486767120,41.7299995
8486787120,86273.3906,8486787120,41.7299995
8486807112,86278.2734,8486807112,41.7299995
8486827120,86269.5547,8486827120,41.7299995
8486847116,86269.6797,8486847116,41.7200012
8486867112,86271.6797,8486867112,41.7200012
8486887120,86264.3047,8486887120,41.7299995
8486907112,86265.4062,8486907112,41.7200012
8486927920,86271.3672,8486927920,41.7299995
8486947124,86271.1953,8486947124,41.7299995
8486967116,86277.0781,8486967116,41.7200012
8486987120,86272.0703,8486987120,41.7200012
8487007116,86269.1875,8487007116,41.7200012
8487027120,86278.0078,8487027120,41.7200012
8487047124,86271,8487047124,41.7299995
8487067112,86271.8047,8487067112,41.7200012
8487087116,86270.5547,8487087116,41.7200012
8487107116,86268.2891,8487107116,41.7200012
8487127920,86272.2422,8487127920,41.7299995
8487147116,86266.875,8487147116,41.7299995
8487167116,86270.2422,8487167116,41.7200012
8487187116,86274.0703,8487187116,41.7299995
8487207112,86259.9844,8487207112,41.7299995
8487227120,86272.6328,8487227120,41.7200012
8487247120,86273.6797,8487247120,41.7200012
8487267116,86266.7969,8487267116,41.7200012
8487287120,86270.0703,8487287120,41.7299995
8487307116,86272.6328,8487307116,41.7299995
8487327924,86264.4297,8487327924,41.7299995
8487347120,86271.4375,8487347120,41.7299995
8487367120,86265.625,8487367120,41.7299995
8487387120,86275.3906,8487387120,41.7200012
8487407144,86268.5078,8487407144,41.7299995
8487427124,86267.3125,8487427124,41.7200012
8487447128,86269.3125,8487447128,41.7299995
8487467120,86268.75,8487467120,41.7299995
8487487120,86271.1172,8487487120,41.7200012
8487507116,86278.3203,8487507116,41.7200012
8487527924,86275.6328,8487527924,41.7200012
8487547124,86261.7422,8487547124,41.7299995
8487567116,86272.1953,8487567116,41.7299995
8487587124,86275.6328,8487587124,41.7299995
8487607120,86273.4375,8487607120,41.7200012
8487627124,86273.5625,8487627124,41.7299995
8487647120,86277.5156,8487647120,41.7200012
8487667120,86268.5078,8487667120,41.7299995
8487687124,86273.125,8487687124,41.7299995
8487707116,86266.1641,8487707116,41.7299995
8487727924,86270.5547,8487727924,41.7299995
8487747124,86266.7969,8487747124,41.7200012
8487767116,86267.3594,8487767116,41.7299995
8487787124,86276,8487787124,41.7299995
8487807116,86266.75,8487807116,41.7299995
8487827124,86270.5547,8487827124,41.7299995
8487847120,86263.5547,8487847120,41.7299995
8487867120,86265.8672,8487867120,41.7299995
8487887124,86273,8487887124,41.7299995
8487907112,86270.4141,8487907112,41.7299995
8487927928,86264.5312,8487927928,41.7299995
8487947128,86271.6328,8487947128,41.7299995
8487967120,86274,8487967120,41.7299995
8487987124,86274.3906,8487987124,41.7299995
8488007124,86268.5547,8488007124,41.7299995
8488027128,86267.1641,8488027128,41.7299995
8488047128,86269.3594,8488047128,41.7299995
8488067116,86267.5312,8488067116,41.7299995
8488087120,86263.0391,8488087120,41.7299995
8488107128,86267.6797,8488107128,41.7299995
8488127928,86274.2422,8488127928,41.7299995
8488147124,86265.0391,8488147124,41.7299995
8488167124,86268.7969,8488167124,41.7299995
8488187128,86266.625,8488187128,41.7299995
8488207124,86265.625,8488207124,41.7299995
8488227128,86269.2422,8488227128,41.7299995
8488247124,86262.6016,8488247124,41.7299995
8488267120,86270.6797,8488267120,41.7299995
8488287128,86266.75,8488287128,41.7299995
8488307116,86270.1953,8488307116,41.7299995
8488327928,86266.7969,8488327928,41.7299995
8488347124,86263.8672,8488347124,41.7299995
8488367120,86262.0859,8488367120,41.7299995
8488387120,86270.8047,8488387120,41.7299995
8488407116,86273.6797,8488407116,41.7299995
8488427124,86263.2344,8488427124,41.7299995
8488447132,86270.1641,8488447132,41.7299995
8488467124,86274.2422,8488467124,41.7299995
8488487132,86274.7344,8488487132,41.7299995
8488507120,86261.9609,8488507120,41.7299995
8488527928,86269.4375,8488527928,41.7299995
8488547128,86272.3125,8488547128,41.7299995
8488567120,86262.9141,8488567120,41.7299995
8488587124,86265.3594,8488587124,41.7299995
8488607120,86265.3594,8488607120,41.7299995
8488627124,86265.7969,8488627124,41.7299995
8488647128,86268.3594,8488647128,41.7299995
8488667124,86269.1641,8488667124,41.7299995
8488687124,86270.4141,8488687124,41.7299995
8488707120,86275.0469,8488707120,41.7299995
8488727928,86265.6016,8488727928,41.7299995
8488747128,86270.4844,8488747128,41.7299995
8488767124,86265.0391,8488767124,41.7299995
8488787128,86255.8828,8488787128,41.7299995
8488807140,86269.9453,8488807140,41.7299995
8488827128,86271.8047,8488827128,41.7299995
8488847132,86262.4766,8488847132,41.7299995
8488867128,86272.8047,8488867128,41.7299995
8488887128,86276.6875,8488887128,41.7299995
8488907120,86269.6797,8488907120,41.7299995
8488927932,86265.5312,8488927932,41.7400017
8488947132,86265.2344,8488947132,41.7299995
8488967124,86261.2812,8488967124,41.7299995
8488987128,86267.0938,8488987128,41.7299995
8489007120,86263.9922,8489007120,41.7299995
8489027132,86266.5547,8489027132,41.7299995
8489047132,86260.1094,8489047132,41.7299995
8489067132,86264.1641,8489067132,41.7400017
8489087128,86267.2344,8489087128,41.7299995
8489107124,86263.0391,8489107124,41.7400017
8489127932,86265.0391,8489127932,41.7299995
8489147124,86271.875,8489147124,41.7299995
8489167120,86265.6719,8489167120,41.7299995
8489187132,86266.9219,8489187132,41.7299995
8489207120,86266.6797,8489207120,41.7299995
8489227132,86265.2812,8489227132,41.7299995
8489247128,86270.7266,8489247128,41.7299995
8489267124,86265.6719,8489267124,41.7299995
8489287132,86268.5312,8489287132,41.7299995
8489307128,86261.7422,8489307128,41.7299995
8489327932,86269.0469,8489327932,41.7299995
8489347132,86269.5547,8489347132,41.7299995
8489367124,86260.7656,8489367124,41.7400017
8489387132,86264.6016,8489387132,41.7299995
8489407124,86261.0859,8489407124,41.7299995
8489427132,86268.3125,8489427132,41.7299995
8489447132,86264.0391,8489447132,41.7400017
8489467128,86264.7969,8489467128,41.7400017
8489487132,86269.8516,8489487132,41.7299995
8489507140,86272.2422,8489507140,41.7299995
8489527932,86264.0391,8489527932,41.7299995
8489547136,86267.3594,8489547136,41.7299995
8489567124,86257.2031,8489567124,41.7299995
8489587132,86266.1875,8489587132,41.7299995
8489607124,86268.8516,8489607124,41.7299995
8489627132,86266.1641,8489627132,41.7400017
8489647128,86266.6797,8489647128,41.7299995
8489667124,86267.8516,8489667124,41.7400017
8489687132,86274.4922,8489687132,41.7299995
8489707128,86259.7891,8489707128,41.7299995
8489727936,86264.7969,8489727936,41.7299995
8489747132,86263.3594,8489747132,41.7400017
8489767128,86264.4766,8489767128,41.7299995
8489787132,86264.0391,8489787132,41.7400017
8489807124,86255.0781,8489807124,41.7299995
8489827132,86266.4062,8489827132,41.7400017
8489847128,86262.7969,8489847128,41.7299995
8489867128,86270.2422,8489867128,41.7299995
8489887132,86265.4062,8489887132,41.7400017
8489907132,86253.5938,8489907132,41.7299995
8489927936,86268.9922,8489927936,41.7400017
8489947136,86262.0391,8489947136,41.7299995
8489967124,86269.1172,8489967124,41.7299995
8489987136,86263.4766,8489987136,41.7299995
8490007124,86260.6484,8490007124,41.7400017
8490027136,86258.1562,8490027136,41.7400017
8490047132,86267.0938,8490047132,41.7299995
8490067132,86261.2109,8490067132,41.7400017
8490087132,86266.3594,8490087132,41.7299995
8490107124,86259.6484,8490107124,41.7299995
8490127936,86258.1562,8490127936,41.7400017
8490147132,86266.3594,8490147132,41.7400017
8490167124,86263.5234,8490167124,41.7400017
8490187132,86260.7656,8490187132,41.7299995
8490207144,86267.2344,8490207144,41.7299995
8490227136,86259.4766,8490227136,41.7299995
8490247132,86273.125,8490247132,41.7400017
8490267136,86261.4062,8490267136,41.7299995
8490287140,86267.4062,8490287140,41.7400017
8490307132,86270.2422,8490307132,41.7400017
8490327936,86269.8516,8490327936,41.7299995
8490347136,86262.6016,8490347136,41.7400017
8490367128,86260.1562,8490367128,41.7299995
8490387132,86278.6172,8490387132,41.7400017
8490407128,86270.6094,8490407128,41.7299995
8490427132,86257.6406,8490427132,41.7400017
8490447140,86264.6016,8490447140,41.7299995
8490467132,86269.2422,8490467132,41.7400017
8490487136,86260.8438,8490487136,41.7400017
8490507128,86279.125,8490507128,41.7299995
8490527940,86273.6797,8490527940,41.7400017
8490547140,86266.6016,8490547140,41.7299995
8490567128,86268.9688,8490567128,41.7400017
8490587136,86261.7188,8490587136,41.7400017
8490607132,86271.2891,8490607132,41.7400017
8490627140,86270.5078,8490627140,41.7400017
8490647132,86269.0469,8490647132,41.7400017
8490667132,86268.8516,8490667132,41.7299995
8490687136,86269.6094,8490687136,41.7299995
8490707124,86270.7266,8490707124,41.7400017
8490727940,86265.3594,8490727940,41.7299995
8490747136,86278.125,8490747136,41.7400017
8490767136,86270.1172,8490767136,41.7400017
8490787136,86271.875,8490787136,41.7400017
8490807128,86277.125,8490807128,41.7400017
8490827136,86264.0859,8490827136,41.7400017
8490847136,86272.5625,8490847136,41.7400017
8490867132,86266.875,8490867132,41.7400017
8490887132,86266.7266,8490887132,41.7400017
8490907164,86278.7109,8490907164,41.7400017
8490927940,86275.5625,8490927940,41.7299995
8490947140,86271.6094,8490947140,41.7400017
8490967140,86273.4375,8490967140,41.7400017
8490987140,86271.8281,8490987140,41.7400017
8491007132,86265.9219,8491007132,41.7299995
8491027140,86273.2422,8491027140,41.7299995
8491047140,86274.4375,8491047140,41.7299995
8491067136,86265.0391,8491067136,41.7400017
8491087136,86268.5078,8491087136,41.7400017
8491107132,86275.3906,8491107132,41.7400017
8491127940,86274.3203,8491127940,41.7400017
8491147136,86270.6094,8491147136,41.7400017
8491167132,86265.9219,8491167132,41.7400017
8491187140,86280.6406,8491187140,41.75
8491207136,86268.2891,8491207136,41.7400017
8491227140,86267.8516,8491227140,41.7400017
8491247140,86280.1797,8491247140,41.7400017
8491267136,86271.4375,8491267136,41.75
8491287144,86270.4844,8491287144,41.7400017
8491307132,86274.3203,8491307132,41.7400017
8491327940,86269.1406,8491327940,41.7400017
8491347136,86267.3828,8491347136,41.7400017
8491367132,86277.3906,8491367132,41.75
8491387136,86272.6797,8491387136,41.7400017
8491407136,86265.5312,8491407136,41.7400017
8491427140,86271.2891,8491427140,41.7400017
8491447144,86271.2656,8491447144,41.7400017
8491467136,86267.9453,8491467136,41.7400017
8491487140,86275.8047,8491487140,41.7400017
8491507136,86271.5078,8491507136,41.7400017
8491527944,86270.75,8491527944,41.7400017
8491547140,86275.0234,8491547140,41.7400017
8491567136,86266.5547,8491567136,41.7400017
8491587140,86266.0625,8491587140,41.7400017
8491607164,86262.8672,8491607164,41.7400017
8491627144,86267.5078,8491627144,41.75
8491647140,86263.0625,8491647140,41.7400017
8491667136,86272.8281,8491667136,41.7400017
8491687140,86261.4297,8491687140,41.7400017
8491707136,86266.3125,8491707136,41.75
8491727944,86267.9453,8491727944,41.7400017
8491747140,86255.6406,8491747140,41.7400017
8491767140,86269.8281,8491767140,41.7400017
8491787144,86266.8203,8491787144,41.7400017
8491807136,86268.3125,8491807136,41.7400017
8491827148,86265.75,8491827148,41.7400017
8491847140,86256.7422,8491847140,41.7400017
8491867136,86270.4375,8491867136,41.7400017
8491887144,86265.9453,8491887144,41.7400017
8491907132,86266.0625,8491907132,41.7400017
8491927944,86255.2969,8491927944,41.7400017
8491947144,86260.4766,8491947144,41.7400017
8491967136,86266.8203,8491967136,41.7400017
8491987144,86266.9453,8491987144,41.7400017
8492007136,86263.9141,8492007136,41.7400017
8492027148,86255.1797,8492027148,41.7400017
8492047144,86272.7031,8492047144,41.7400017
8492067140,86258.4219,8492067140,41.7400017
8492087140,86260.2344,8492087140,41.7400017
8492107136,86257.6641,8492107136,41.75
8492127944,86263.4297,8492127944,41.7400017
8492147140,86258.3516,8492147140,41.7400017
8492167140,86266.4297,8492167140,41.7400017
8492187140,86254.3438,8492187140,41.7400017
8492207140,86256.5469,8492207140,41.75
8492227140,86256.1016,8492227140,41.7400017
8492247144,86264.4297,8492247144,41.7400017
8492267140,86255.8828,8492267140,41.7400017
8492287160,86256.1797,8492287160,41.75
8492307140,86264.0625,8492307140,41.75
8492327948,86262.5469,8492327948,41.75
8492347144,86254.6172,8492347144,41.7400017
8492367136,86259.6172,8492367136,41.7400017
8492387144,86254.7344,8492387144,41.7400017
8492407140,86259.4219,8492407140,41.7400017
8492427148,86256.0547,8492427148,41.75
8492447148,86265.8203,8492447148,41.7400017
8492467144,86253.0312,8492467144,41.75
8492487144,86263.6719,8492487144,41.7400017
8492507140,86267.4297,8492507140,41.75
8492527948,86270.9453,8492527948,41.75
8492547144,86257.1094,8492547144,41.7400017
8492567136,86266.1875,8492567136,41.75
8492587140,86258.9844,8492587140,41.75
8492607136,86262.8203,8492607136,41.75
8492627144,86261.0625,8492627144,41.75
8492647144,86267.8203,8492647144,41.75
8492667144,86264.1094,8492667144,41.75
8492687148,86273.5156,8492687148,41.75
8492707140,86258.5,8492707140,41.7400017
8492727948,86260.5,8492727948,41.75
8492747144,86267.0703,8492747144,41.75
8492767144,86264.4297,8492767144,41.7400017
8492787144,86258.1094,8492787144,41.75
8492807140,86268.6328,8492807140,41.75
8492827144,86258.8672,8492827144,41.75
8492847140,86262.9375,8492847140,41.75
8492867140,86268.4375,8492867140,41.75
8492887152,86262.1094,8492887152,41.75
8492907140,86268.3125,8492907140,41.75
8492927948,86262.3828,8492927948,41.7400017
8492947152,86262.3828,8492947152,41.75
8492967144,86258.1094,8492967144,41.75
8492987180,86264.4297,8492987180,41.7400017
8493007144,86259.9375,8493007144,41.75
8493027148,86266.0625,8493027148,41.75
8493047148,86258.6719,8493047148,41.75
8493067140,86265.8672,8493067140,41.75
8493087148,86259.4219,8493087148,41.75
8493107144,86265.1641,8493107144,41.75
8493127948,86263.9922,8493127948,41.7400017
8493147140,86266.2578,8493147140,41.75
8493167144,86262.9375,8493167144,41.7400017
8493187148,86259.3516,8493187148,41.75
8493207140,86259.0625,8493207140,41.7400017
8493227144,86265.7969,8493227144,41.75
8493247148,86263.5,8493247148,41.75
8493267144,86259.7891,8493267144,41.7400017
8493287152,86267.2656,8493287152,41.75
8493307148,86258.9375,8493307148,41.75
8493327952,86264.9453,8493327952,41.75
8493347148,86259.7422,8493347148,41.75
8493367148,86260.3984,8493367148,41.75
8493387148,86256.6172,8493387148,41.75
8493407144,86260.1094,8493407144,41.75
8493427148,86261.0391,8493427148,41.75
8493447152,86259.4219,8493447152,41.75
8493467144,86265.8203,8493467144,41.75
8493487152,86271.1406,8493487152,41.75
8493507144,86268.4375,8493507144,41.75
8493527952,86261.7188,8493527952,41.75
8493547148,86264.3047,8493547148,41.7400017
8493567144,86273.3906,8493567144,41.7400017
8493587152,86264.0625,8493587152,41.75
8493607140,86269.1875,8493607140,41.75
8493627152,86262.9375,8493627152,41.75
8493647144,86260.7891,8493647144,41.75
8493667144,86269.5547,8493667144,41.75
8493687180,86260.7891,8493687180,41.75
8493707144,86271.0703,8493707144,41.75
8493727956,86272.1953,8493727956,41.75
8493747152,86272.4375,8493747152,41.75
8493767148,86266.9219,8493767148,41.75
8493787156,86266.625,8493787156,41.75
8493807148,86264.7969,8493807148,41.75
8493827148,86269.2422,8493827148,41.75
