Heights,Vz_closed_m26,Vz_closed_m26_4,Vz_closed_m26_8,Vz_closed_m27_2,Vz_closed_m27_6,Vz_closed_m28,Vz_closed_m28_4,Vz_closed_m28_8,Vz_closed_m29_2,Vz_closed_m29_6,Vz_closed_m30,Vz_open_m26,Vz_open_m26_4,Vz_open_m26_8,Vz_open_m27_2,Vz_open_m27_6,Vz_open_m28,Vz_open_m28_4,Vz_open_m28_8,Vz_open_m29_2,Vz_open_m29_6,Vz_open_m30
860,230.59767713789,230.171838516277,229.759827525551,229.360992605301,228.974715450135,228.60035489405,228.237364262057,227.885288862419,227.5436462822,227.211981944914,226.889814714236,307.011480098548,304.516791924138,302.150224053263,299.889671613806,297.734218677911,295.676632849624,293.706717232138,291.825651623645,290.019393480618,288.29257341369,286.631104562626
870,229.920662894035,229.498280594209,229.089616944711,228.694018404548,228.31086061353,227.939468715111,227.579408799436,227.230172855821,226.891282595829,226.562277230991,226.242632833837,305.22009947073,302.77308958535,300.440135953729,298.22260146551,296.101273260092,294.078871997834,292.142847662332,290.290780844084,288.516364053429,286.814817898427,285.182022013628
880,229.243279050152,228.82434527043,228.41901403629,228.026637455572,227.646526146388,227.278147302052,226.921005228432,226.57459627872,226.238446271774,225.912023585483,225.594954776929,303.442574801696,301.041069681886,298.750840702749,296.56647651914,294.485151343556,292.491490777567,290.591449388125,288.767025316407,287.023721353192,285.347498265033,283.742792111478
890,228.56552335899,228.150022655732,227.748008923017,227.358811906924,226.981760038053,226.616380953042,226.26214385801,225.918549451853,225.585089711594,225.261275427317,224.946771016199,301.687972363661,299.320961387081,297.074381863531,294.927273035815,292.879496625373,290.922849353979,289.04992664987,287.259037116926,285.540340813771,283.894428015938,282.312215715301
900,227.887385823587,227.475302764759,227.076591632958,226.690518924727,226.316552481401,225.95415987173,225.602814903674,225.262022603419,224.931205899643,224.610023126492,224.298071931713,299.945123671914,297.623552897059,295.409180485279,293.302772602113,291.286504749967,289.364387036111,287.522051393918,285.7604198938,284.069908665593,282.450123681913,280.892802042273
910,227.208856349039,226.800175515805,226.404713404051,226.021788315863,225.650893573226,225.291474166809,224.943008486942,224.604946297829,224.276819746957,223.95825695901,223.648847810288,298.216107290872,295.937455285295,293.763114436141,291.689022356376,289.710573919854,287.816049632873,286.007720963691,284.27128252523,282.611451653885,281.014661946434,279.485119750349
920,226.529924742311,226.124630730469,225.732374268841,225.352610068726,224.984773313815,224.628313851488,224.282708959521,223.947358357744,223.621921423909,223.305967106243,222.999088844786,296.508474167135,294.262923776859,292.130016519138,290.090078825341,288.144870215238,286.283585570947,284.502985181242,282.797329290043,281.16195524948,279.592570966023,278.08578227164
930,225.850580711919,225.448614841702,225.05959156115,224.682974073583,224.318181606413,223.96466884287,223.621848518595,223.289260197046,222.966501004813,222.653143654218,222.34878513335,294.812463838072,292.609358722186,290.507948010974,288.506458826398,286.589536888053,284.762756042222,283.008945392226,281.333357139905,279.722180824479,278.180185198284,276.694833342917
940,225.170813867491,224.772138711865,224.3863550596,224.012870122042,223.651108256603,223.300512774743,222.960480075444,222.630641781347,222.3105484672,221.999776592829,221.697926678569,293.129014681211,290.96742266158,288.90247775248,286.933317230134,285.051994742895,283.251740732,281.530044500463,279.878535987796,278.296344484753,276.77630868744,275.316673821949
950,224.490572133536,224.095213114661,223.712654442474,223.342287906437,222.983542971604,222.635800676845,222.298593485308,221.971492977994,221.654053691022,221.345855815003,221.046471447522,291.466589464169,289.336791500796,287.310956276075,285.372172517591,283.52449177466,281.753256141675,280.060413325909,278.435302802444,276.879135615405,275.382139461737,273.947072029071
960,223.809864785023,223.417827613343,223.038479287099,222.671217019114,222.315455414979,221.970572823107,221.636178503633,221.311803555266,220.997006457802,220.69137111579,220.394405204064,289.815552331119,287.724190394623,285.730160645885,283.827656488087,282.00701867269,280.268344612131,278.600119448381,277.004344303395,275.470596198992,274.000134193348,272.585507816498
970,223.1287021374,222.739971668465,222.363819069138,221.999646951646,221.646810120815,221.30481885532,220.973224785254,220.651563181505,220.339396449714,220.036270066065,219.741753966712,288.176091900361,286.124534912441,284.162770097825,282.293287883491,280.503621083547,278.792894732949,277.153020017868,275.582178656642,274.073390585108,272.626284585881,271.232818827659
980,222.44707353266,222.06163463717,221.688663161801,221.327550375288,220.977641288678,220.63852831308,220.309721883523,219.990761424193,219.681213248615,219.380561053202,219.088507448347,286.555724327643,284.535848996876,282.610960478297,280.769161062975,279.012526993309,277.326964584631,275.716795384121,274.168838647106,272.686873872351,271.260605909145,269.89146150533
990,221.764968207574,221.382805772404,221.013000834974,220.654887541235,220.307938341092,219.9716906329,219.645659249372,219.329387748963,219.022401471714,218.724257340296,218.434655260208,284.947681626065,282.96163859996,281.069515802331,279.260362399515,277.531082646623,275.875576301411,274.28952503106,272.768224796296,271.308650807341,269.905212319561,268.557779140647
1000,221.082375292902,220.703474222046,220.336814966594,219.981693365829,219.63769059585,219.304295147268,218.981026230313,218.667431518566,218.362977410148,218.06734842331,217.780186910873,283.350848596616,281.402309970739,279.538521300158,277.762897231389,276.0597108032,274.433926855317,272.871336904027,271.377061950326,269.938728144236,268.55984939244,267.231767051839
1010,220.399283812532,220.023629027967,219.660047297371,219.307957046232,218.966887265065,218.636331083637,218.315812069393,218.004842108073,217.702948831894,217.409823694025,217.12509180519,281.769215587879,279.853560167187,278.023812027542,276.275266276236,274.603220837571,273.001389402427,271.466826324594,269.994326920864,268.580288445198,267.22227527042,265.914459666066
1020,219.715682682527,219.343259125018,218.982740470161,218.633667672209,218.295517454149,217.967787563365,217.650005904093,217.341628456569,217.042305010044,216.751672438951,216.469359243168,280.202123375025,278.315465602951,276.51977036214,274.798645774044,273.155972969667,271.578983631843,270.070869394321,268.620018138198,267.23079263819,265.892477516959,264.607185690952
1030,219.03156071012,218.662307775088,218.304883450385,217.958814225113,217.623570160744,217.298653600602,216.983569844499,216.67780036372,216.381035110843,216.092883838206,215.812978418822,278.645820383202,276.794312953986,275.025743975339,273.33620917865,271.717991336366,270.169382226073,268.683470879038,267.258180457146,265.88919583134,264.572409654491,263.307201575873
1040,218.346906592633,217.98079788655,217.626465093276,217.283385576804,216.9510342736,216.628918101133,216.316489692801,216.013346873538,215.719128192555,215.433446964345,215.155938418986,277.100432184906,275.283472157955,273.543388481526,271.883174108983,270.290947145531,268.768469829859,267.305346297014,265.904412521186,264.555478022212,263.261425225117,262.014480956791
1050,217.66169178051,217.298729745956,216.947474142798,216.60737048851,216.277898571402,215.958564148914,215.648785069977,215.34825692042,215.056573204272,214.773350781155,214.49822822208,275.572220558321,273.78282452051,272.074804303768,270.439556292338,268.876083211434,267.376243129497,265.939022424158,264.558650373666,263.232325564332,261.957819992102,260.72942275116
1060,216.975885151132,216.616091967219,216.267899230496,215.930757609649,215.604151721547,215.287538103556,214.9804447845,214.682519327946,214.393358984697,214.112584142411,213.83983669685,274.054340469554,272.29422633133,270.61577783291,269.007436717799,267.470040356634,265.993968713652,264.58083101649,263.220866640775,261.917498522517,260.661560787358,259.454031181135
1070,216.289512208513,215.932873049997,215.58772887431,215.253535476597,214.929782278888,214.61587745551,214.311457532342,214.016122807646,213.72947426088,213.451135790595,213.18075260107,272.546828444034,270.819277718343,269.166316658219,267.587124505956,266.072807415837,264.622949902146,263.230749027219,261.894296160806,260.610136781987,259.373666328154,258.185515416761
1080,215.602561318168,215.249061378488,214.906951477329,214.575692511412,214.254752340205,213.943570770993,213.641811895722,213.349055957722,213.064907646927,212.78899435558,212.52092373465,271.051456649012,269.354039967788,267.72866722998,266.175762394879,264.685987445794,263.260171453018,261.889034646031,260.575483435648,259.310200555088,258.094783493565,256.923833098952
1090,214.915020728247,214.564645220181,214.225555326505,213.897217020519,213.579053570448,213.270606500724,212.971496341813,212.681307261736,212.399647642662,212.126148353287,211.860372884871,269.569910587973,267.89851282455,266.302706738189,264.773331607801,263.310100626224,261.905603143337,260.558409967074,259.264219122763,258.019161822738,256.822844732539,255.668934597836
1100,214.226878568275,213.879612724557,213.543528591327,213.218097193352,212.902698285505,212.596972978619,212.30049922142,212.012865087263,211.733682632271,211.462580616348,211.199096573363,268.098225730654,266.454860096388,264.885822559683,263.381555897884,261.942559190602,260.559769566235,259.235457478923,257.960457000607,256.736651507254,255.557801781652,254.422468197062
1110,213.538122847845,213.193951921753,212.860859322447,212.538291202596,212.225674683752,211.922658420452,211.628808767612,211.343717684515,211.067000882901,210.798247086465,210.537083196583,266.636394294307,265.023036853127,263.477988558502,262.000615221182,260.583325955134,259.224755815626,257.920133757336,256.665957541712,255.461150705869,254.299599341662,253.183219975501
1120,212.848741455267,212.507650721176,212.177535450277,211.857802389126,211.547970843602,211.247650922473,210.956413094329,210.67385318492,210.399590543237,210.133175477409,209.874321032926,265.186244206568,263.600413559639,262.080831265685,260.628122314482,259.233000195062,257.897498364715,256.612386333232,255.379673588057,254.192605423192,253.05017434304,251.950364266441
1130,212.158722156178,211.820696910084,211.493544783544,211.176634419713,210.869574722118,210.571938459997,210.28330019495,210.003259599689,209.731439642046,209.467353932873,209.210798241312,263.748329044255,262.186956985672,260.694637927139,259.264033254174,257.893423409435,256.577947513718,255.314100605621,254.100461983454,252.930954857128,251.807640109172,250.723841530365
1140,211.468052592105,211.13307815213,210.808859954708,210.494775109801,210.190474153579,209.895508885964,209.609457940838,209.331924818336,209.062498640471,208.800770475334,208.546502859745,262.319735115013,260.783975287075,259.316992344421,257.90882929402,256.56168454816,255.266044732721,254.023886833399,252.828263171441,251.678282779495,250.571543599074,249.503587039996
1150,210.776720279002,210.444781985869,210.123459721308,209.812212150161,209.510656848026,209.218349929454,208.934874079845,208.659836607177,208.392794528109,208.133413004593,207.881422803848,260.900422372822,259.392317336184,257.947844081136,256.564503890196,255.237727832209,253.96363738541,252.740805859295,251.563011011192,250.432320574232,249.341820404058,248.291207523485
1160,210.084712605736,209.755795823232,209.437356934048,209.128933105419,208.830110389767,208.540449194187,208.259536234794,207.986982607806,207.72231516824,207.465269296287,207.215545865363,259.491154997511,258.009304954792,256.587361791826,255.228095778323,253.921488857797,252.669327492869,251.464792734953,250.306795881871,249.192839003712,248.118401140529,247.085031739108
1170,209.392016832555,209.066106947969,208.750539009554,208.444925412545,208.148822235848,207.86179415698,207.583431901934,207.313345717658,207.051048194148,206.79632700038,206.548859710629,258.093807134563,256.634881427268,255.238090410312,253.899543298219,252.614613939436,251.382208678369,250.195776142359,249.057254882605,247.959768940125,246.902925055539,245.884739669399
1180,208.69862008951,208.375689215967,208.062993234834,207.760176379313,207.466779714508,207.18237216619,206.906548449358,206.63889360044,206.378981111612,206.126573639613,205.88135187903,256.705200700795,255.268979470645,253.896813652762,252.578776359538,251.316031388448,250.10221076903,248.935713902724,247.814235328301,246.733036486949,245.69357963412,244.690261086617
1190,208.004509374851,207.684525202507,207.374706765716,207.074673182733,206.783970023588,206.502170440108,206.228873115408,205.963640050894,205.706101297335,205.455996607939,205.21300978142,255.325272942356,253.91427870439,252.563464178041,251.267076448028,250.024696239216,248.82925742856,247.68243434533,246.577663518536,245.514192833372,244.490144448812,243.501522141584
1200,207.309671553395,206.99262145105,206.685666625262,206.388402867448,206.100380228924,205.821176065347,205.550393007034,205.287572297185,205.032395997364,204.784583168924,204.543820698516,253.953950682178,252.567922171643,251.237966397217,249.964034331773,248.740533259943,247.565035283693,246.435715138669,245.347461183263,244.301531558119,243.292545295649,242.319241809179
1210,206.61409335486,206.299964827921,205.995859702155,205.701352344103,205.415997262704,205.139375995189,204.87109509815,204.610677434911,204.357852325466,204.112320454125,203.873771779274,252.593167654768,251.229562954084,249.921071642059,248.668294193,247.463461252427,246.307848367868,245.195478152655,244.124972214394,243.09480518603,242.10070453285,241.143121608549
1220,205.917761372171,205.606542063003,205.305272749046,205.013508387691,204.730807921799,204.456757047909,204.190966227939,203.932942425465,203.682457261488,203.439195461435,203.202850039224,251.241508286415,249.899120153408,248.61337253518,247.379775905067,246.194756959353,245.057258996716,243.961640879122,242.908840941452,241.893935663365,240.915180684418,239.972369882881
1230,205.220662059737,204.912339748071,204.613892380882,204.324857635859,204.044798866071,203.773305905071,203.509986510041,203.254354094373,203.006197649685,202.765195053413,202.531042358795,249.89791485503,248.576647221135,247.313028436067,246.098393561896,244.933484736747,243.813184749941,242.735221559517,241.69866755864,240.698841675725,239.735936226668,238.806910379561
1240,204.522764978707,204.217344335097,203.921705073198,203.635386587204,203.357956616649,203.089009109802,202.828141667742,202.574899129602,202.329060197023,202.090305955575,201.858335481604,248.562301344165,247.264083012452,246.019954486125,244.8248746501,243.678845729367,242.57553901276,241.515458138942,240.494370284592,239.509818916269,238.562071717789,237.646664380206
1250,203.824072472411,203.521542134528,203.228697160386,202.94508159952,202.670267554175,202.403853065029,202.145428303318,201.89456407984,201.651031471455,201.414514754665,201.18471601272,247.234574666351,245.958925492148,244.734060223468,243.559329894821,242.430753362834,241.344896427528,240.301674086087,239.295864247782,238.327300930144,237.393507674892,236.491550988859
1260,203.124573647296,202.824919313536,202.534854833931,202.253928888034,201.981717917036,201.717824031705,201.461832804426,201.213335352754,200.972097900166,200.737807896902,200.510170416905,245.916203964002,244.66108523195,243.455383140494,242.3004526857,241.189117043532,240.121330607885,239.093784009896,238.103081030774,237.150172877328,236.23016230316,235.34197235125
1270,202.424254500205,202.127461894233,201.840164140623,201.561914523609,201.29229379955,201.030908126991,200.777341415651,200.531199213213,200.292245767799,200.06017168619,199.834685016822,244.606012879332,243.370467364781,242.185369201774,241.048152427351,239.953949754243,238.903764291078,237.891699592807,236.917133118328,235.978352149003,235.071951778008,234.197855126474
1280,201.723100880725,201.429155751863,201.14461098074,200.869024430914,200.601981150141,200.343091322424,200.091940236712,199.848141781487,199.611461214642,199.38159228231,199.158245991226,243.303185166177,242.086972216287,240.922055979041,239.802334671638,238.726403070386,237.692108590232,236.695329949524,235.736583783619,234.811753972425,233.918939995597,233.05851844295
1290,201.021098489357,200.729986612967,200.448181106197,200.175244386577,199.910765769479,199.654359442052,199.405615220639,199.164149031419,198.929730234799,198.702055699081,198.480839373113,242.007621702116,240.811587175682,239.665348986292,238.562901586729,237.504874844861,236.4862718486,235.505346277573,234.561347391869,233.650291687234,232.771686846654,231.923881662989
1300,200.318232875659,200.02994005351,199.750860118676,199.480560017299,199.218633308589,198.964698160541,198.718352171923,198.479206788568,198.247038674327,198.021547802495,197.802451047855,240.719218710263,239.543630710003,238.415150042084,237.330617657084,236.289272804991,235.286159993214,234.321210859832,233.391336286479,232.493877000263,231.629211016304,230.793862738984
1310,199.614489436354,199.329001496991,199.052633467723,198.784956797946,198.525569266944,198.274093001256,198.030136744627,197.793300728319,197.56337222934,197.340054308816,197.123066751302,239.43796771035,238.282308893216,237.171357735525,236.104939693502,235.079502057666,234.091850050736,233.142392905178,232.226461059726,231.343066855979,230.491429373571,229.668378412469
1320,198.909853413421,198.627156212513,198.353486448812,198.088420049613,197.831558990513,197.582529334315,197.340954440487,197.106416373973,196.878716444096,196.657560782662,196.442672067846,238.16515116545,237.027519929139,235.93391402862,234.885202570626,233.875465438204,232.903956583992,231.968801962947,231.066630801958,230.197298177767,229.358257498475,228.547344397478
1330,198.204309892139,197.924389312831,197.653404201385,197.390934937654,197.136587669795,196.889992374606,196.650790606962,196.418539094795,196.193056709042,195.974052635048,195.761252428474,236.898996992354,235.779158937328,234.703890161636,233.671308258043,232.677063830951,231.721384140402,230.800345962153,229.911873608819,229.056216937834,228.229609875649,227.430774830804
1340,197.497843799114,197.220685752367,196.952371706865,196.692486469685,196.440640337812,196.196467179787,195.959622687212,195.729654104046,195.506378258836,195.289515121403,195.078793108772,235.639399896646,234.537118378466,233.479821026418,232.463156591411,231.484719520663,230.544039560923,229.636931455325,228.762652180962,227.91973641869,227.105400072352,226.319019112692
1350,196.790439900273,196.516030325191,196.250373786626,195.993059493557,195.74370186808,195.501938648244,195.267429158855,195.039746456972,194.818666170337,194.603933339554,194.395279226912,234.386251635353,233.30165502938,232.261605550886,231.260645588464,230.298212514322,229.371828191278,228.478463842255,227.618110527052,226.787768918254,225.985540901924,225.211386927997
1360,196.082082798819,195.810407662981,195.547395099948,195.292638695297,195.045756972542,194.806391517025,194.574205265921,194.348801048769,194.129905360564,193.917292227683,193.7106957416,233.139441439905,232.073048593179,231.049140659507,230.063671738485,229.116933480316,228.204654120708,227.325140371945,226.478159702896,225.660225922727,224.870184017795,224.107796129888
1370,195.372756933164,195.103802232939,194.843420141927,194.591208597023,194.346790199476,194.109810359741,193.879935606548,193.656802612513,193.440080584618,193.229576562248,193.025027449995,231.898856403032,230.850306140701,229.842321585122,228.872765398821,227.940785257126,227.042420400679,226.176971309068,225.342709885877,224.537018265046,223.759307120855,223.008163991862
1380,194.662436862875,194.396198335684,194.138433241362,193.888753554811,193.646785931367,193.412179584432,193.184604613508,192.963735717057,192.749176433582,192.54077095587,192.338258985594,230.664802999702,229.633321770485,228.641042154083,227.687363935046,226.769669541313,225.885029244913,225.033382452282,224.211670542916,223.418056269889,222.652453404877,221.912407332036
1390,193.951097946537,193.687580103106,193.432418558604,193.185257756551,192.945728382747,192.713483431403,192.488196552042,192.269560540631,192.057177332376,191.850859855193,191.650374816085,229.437319343151,228.421988008843,227.4451950466,226.507090339576,225.603487101461,224.73265537422,223.894281920766,223.084950584119,222.303465017895,221.549538397932,220.820442626925
1400,193.238738430699,192.977931496193,192.725360083372,192.480705219752,192.243601597998,192.013705971028,191.790695517654,191.574266350812,191.364067537583,191.159827538701,190.961359241163,228.215600962544,227.216196091104,226.255206896296,225.331843983198,224.442137973499,223.585254577388,222.759577220134,221.962458503113,221.193191366162,220.450477256679,219.732186115414
1410,192.525341950419,192.267236302813,192.017241632537,191.775079789319,191.540389449126,191.312831101509,191.092085433877,190.877851856711,190.669831135242,190.467658114506,190.271196390314,226.999537753089,226.015836217932,225.070612214591,224.161523413367,223.28552163874,222.442328858828,221.629175391501,220.844102505013,220.086835801667,219.355184875848,218.647553893619
1420,191.810891964149,191.555478135473,191.308046847865,191.068365135293,190.836075633494,190.610842546612,190.39235004999,190.180300832272,189.974414762897,189.7743355181,189.579870220557,225.789018427924,224.820797788565,223.891039144475,222.996026545102,222.133620680847,221.303783817185,220.502983147355,219.729837139474,218.984311867905,218.26357598808,217.566462001258
1430,191.095371751415,190.842597996963,190.597759193727,190.360544750555,190.130643671522,189.907723853358,189.691472938716,189.481596875051,189.277818597432,189.079843510062,188.887364514157,224.583930770847,223.631215145587,222.71638407057,221.83525083466,220.98668909752,220.169524674843,219.380906995193,218.619878030901,217.885532922686,217.175565254796,216.488842491274
1440,190.378764410458,190.128613213786,189.886361954776,189.651601948493,189.424076904346,189.203458389681,188.989437493868,188.781723403857,188.580042102219,188.384135175589,188.193662876293,223.38416186587,222.447112029224,221.546542840428,220.679093437242,219.84412262559,219.039456409548,218.262853349798,217.513727780652,216.790412234003,216.091067348737,215.414859748856
1450,189.661052855843,189.413510401685,189.173837400667,188.941519860631,188.716358491441,188.49802934204,188.286226927959,188.080663656368,187.881068539236,187.687186015607,187.498748732691,222.189598305321,221.267918929099,220.381410934113,219.527451349953,218.705824715553,217.913483873915,217.14872863499,216.411298251187,215.698863067072,215.009997028761,214.344127228835
1460,188.942219816018,188.697272321636,188.460108742092,188.230281434212,188.007471408205,187.791419712999,187.581824269779,187.378400686691,187.18088098704,186.989012445311,186.802556520511,221.000126378159,220.093529675542,219.220883617899,218.380420185585,217.571698653457,216.791511903704,216.03853538558,215.312501284232,214.610798763176,213.932269207455,213.276564349626
1470,188.222247830844,187.979881546248,187.745214131043,187.51786942975,187.297398443494,187.083612318765,186.876212361923,186.674917362889,186.479462338286,186.289597381102,186.105086606535,219.815972782179,218.923837818112,218.064856083251,217.237895893664,216.441647676478,215.67344541569,214.932286011134,214.217248784141,213.526132810926,212.857799012081,212.212090638549
1480,187.501119249076,187.261320457239,187.029135980982,186.804209834754,186.586122197131,186.374589786677,186.169373858278,185.97019636447,185.776795297205,185.588923551084,185.40634788161,218.63682459929,217.758736775551,216.913223572246,216.09952418951,215.31557507739,214.559189495929,213.829643124374,213.125452793212,212.44477891046,211.786664265104,211.150625787827
1490,186.778816225806,186.541571242869,186.311856512101,186.089320102944,185.873625077354,185.664334552661,185.461291221473,185.264220179822,185.072862377044,184.886973492497,184.706322906143,217.462361893879,216.598119971079,215.765881490461,214.965206731171,214.193384298755,213.448649479113,212.730517301122,212.037025559528,211.366651031129,210.718625865992,210.092089704992
1500,186.055320719853,185.820615895332,185.593357748712,185.373198379399,185.159811162585,184.952828858632,184.751946720274,184.556971103608,184.367645897453,184.183729549103,184.004994047173,216.292476275631,215.441880954192,214.622741026298,213.834845301404,213.074979017604,212.341731019704,211.6348193142,210.951879597897,210.291663463123,209.653563054501,209.036402558107
1510,185.330614491124,185.098436208098,184.873621516579,184.655826520966,184.444728349874,184.240023578666,184.041322426945,183.848431234122,183.661127981831,183.479173868528,183.302343475705,215.127059433994,214.289913509992,213.483962895338,212.708341898361,211.960263221349,211.238456701279,210.542460198019,209.869927744388,209.219730863496,208.591394704491,207.983484816179
1520,184.604679097906,184.375013773209,184.152629440212,183.937186183393,183.728364861502,183.525865549272,183.329400214551,183.138582470586,182.953290554625,182.773288399549,182.598353163999,213.966003256605,213.14211175705,212.349118364777,211.585598816878,210.849141275585,210.138681262444,209.45335130637,208.791083204939,208.150768297012,207.532039994596,206.933257285106
1530,183.877495894135,183.650329978531,183.430362940107,183.217258818564,183.010702179555,182.81039657545,182.616063142102,182.427406510407,182.244115338577,182.066054889346,181.89300488281,212.809199935319,211.998370234703,211.218108015299,210.466518721103,209.74151798442,209.042214582274,208.36740436394,207.715259598492,207.084691272186,206.47541844594,205.885641139491
1540,183.149046026592,182.924366004951,182.70680322994,182.496025671687,182.291721579578,182.093597961938,181.901379200021,181.714805782712,181.533583851926,181.357454880693,181.18628019858,211.656542060817,210.858583980624,210.090832783561,209.351004709125,208.637298643901,207.948966875152,207.284531512029,206.642370995059,206.021484170945,205.421449955513,204.840557950607
1550,182.419258766231,182.197102823528,181.981931313705,181.773467778427,181.571404127697,181.375450804172,181.185335414259,181.000801478405,180.821607288696,180.647469709102,180.478160470573,210.507922706733,209.722648599457,208.967194031702,208.238960370229,207.53638908908,206.858848773653,206.204645348891,205.572331949098,204.960997383973,204.370054825511,203.797929710812
1560,181.688108944063,181.468509159756,181.255727982809,181.049565961991,180.849730677698,180.655935985356,180.467912696331,180.285407343708,180.108181054013,179.936008514459,179.768626847967,209.363235504122,208.590460323228,207.847093608949,207.130289835371,206.43869573522,205.771771371472,205.127658965129,204.505057528572,203.903126200866,203.321153788939,202.757678854669
1570,180.955628169077,180.738472544755,180.528173813103,180.324300830152,180.126681868049,179.935034173478,179.74909174263,179.568604102356,179.393335195917,179.223062363061,179.057575405229,208.222374707075,207.462059675268,206.730433905959,206.024897821388,205.344125613597,204.687646261092,204.05348597451,203.440463339993,202.847790065188,202.274668031764,201.719728277004
1580,180.22179658515,180.007071706166,179.799140366333,179.597652772228,179.402238118863,179.21272581827,179.028853031382,178.850372259995,178.677050246459,178.508666966479,178.345014705981,207.085235250191,206.337172542058,205.617117902461,204.922689669457,204.252586402338,203.606385566605,202.982040540554,202.37846554979,201.794908883643,201.230519211861,200.684001348145
1590,179.486594112504,179.274286599917,179.068693403688,178.869501718437,178.676379628813,178.488991148111,178.307176819539,178.130692101078,177.95930651656,177.792802661128,177.630975289664,205.951712798588,205.215697271953,204.507049208749,203.823571378254,203.164012523375,202.527901972056,201.913237399226,201.318980902259,200.744403046024,200.188629474996,199.650421926541
1600,178.750000444539,178.540096955223,178.336829037335,178.139887670599,177.948982682127,177.763810166872,177.584043139625,177.409543685691,177.240084092842,177.075449559179,176.915437293062,204.821703791054,204.097535704836,203.400132101502,202.727449632235,202.078296054798,201.452108745659,200.846991878031,200.261926734371,199.696193442076,199.148921468077,198.618914368952
1610,178.011995044604,177.804482271345,177.603526800991,177.40882337388,177.22008534197,177.037043275399,176.859431796507,176.686906846332,176.51936283439,176.35658754532,176.198380625524,203.695105476932,202.982590353678,202.296271554408,201.634231825444,200.995320314657,200.378919760209,199.783219911794,199.207220987676,198.650201475457,198.111318349857,197.589403538405
1620,177.272557142707,177.067421814298,176.868765995202,176.676288161971,176.489705168601,176.308750871062,176.133174873194,175.962741381712,175.797122369465,175.636196273458,175.479784965657,202.571815947232,201.870764437848,201.195373263997,200.543826081198,199.914997682722,199.308249509991,198.721838055379,198.154782217537,197.606349075064,197.075743799305,196.561814810072
1630,176.531665732158,176.328894613479,176.132525683979,175.942261132088,175.757821291114,175.578943281603,175.405379773462,175.236897855742,175.073278003344,174.914255163354,174.759629757961,201.45173416049,200.761961911305,200.097343671093,199.456141267988,198.837241173777,198.240013124452,197.662763493599,197.104529599897,196.56455870389,196.042122021805,195.536074075229
1640,175.789184655799,175.588879458248,175.394784691356,175.206721141532,175.02441259874,174.847599426916,174.676037342204,174.509496297416,174.347759462132,174.190622289027,174.037891658054,200.33475996379,199.656087486079,199.002089978219,198.371087011912,197.761964452406,197.174126378905,196.605914048522,196.056382935768,195.524753365616,195.010377753348,194.512107743443
1650,175.045155674047,174.847218090924,174.655521597892,174.46964680418,174.289457737329,174.114697983551,173.945126285461,173.780515441118,173.620651297417,173.46533182857,173.31436629141,199.22079410938,198.553046651459,197.909520163317,197.288573705913,196.68908184464,196.110505702498,195.551208184394,195.010262653633,194.486856609104,193.980436262884,193.489842743122
1660,174.299600802513,174.10398614131,173.914542240169,173.73098225703,173.552935105764,173.380217381123,173.212625062368,173.04993377435,172.891932023971,172.738420290742,172.58921019311,198.109738267242,197.452745689208,196.819542990063,196.208512516105,195.618537478763,195.049068183654,194.498565010362,193.966089809923,193.450792530965,192.952223352957,192.46920652054
1670,173.552497889242,173.359193030786,173.171983519477,172.99058612929,172.814734875246,172.644135798651,172.478511881485,172.317729534053,172.161579906026,172.009865966016,171.862401678882,197.001495033987,196.355091685169,195.732068015081,195.130815385403,194.550238660703,193.989731573206,193.447904281172,192.923786087712,192.416539256805,191.925665358762,191.450127037476
1680,172.803824525527,172.612816387718,172.4278286517,172.248581683423,172.074812865057,171.906275323024,171.742736768178,171.583880702866,171.429572953512,171.279646890574,171.133918810165,195.895967938368,195.259992537541,194.647005592302,194.055395034706,193.484087048331,192.932414285391,192.399146396008,191.883273793789,191.383974787027,190.900689145748,190.43253276755
1690,172.053558042083,171.864833579912,171.682055040167,171.504946356801,171.333248256744,171.16671700504,171.005123260592,170.848251031313,170.695888918235,170.547740842473,170.403739390268,194.793061443726,194.167356962129,193.564266874714,192.98216496183,192.419998390356,191.877035396897,191.352212395618,190.84447585422,190.353019865336,189.877222105878,189.416352691366
1700,171.301660067193,171.115221710695,170.934639823738,170.75965732233,170.590018255852,170.425482007116,170.265822163558,170.11082548647,169.960290968505,169.814028970793,169.67184096046,193.692680947634,193.077094494796,192.483763813722,191.911039438376,191.357889182595,190.823514644104,190.307023957869,189.80731580854,189.323599814611,188.855192152639,188.401516290556
1710,170.547927494606,170.363873794916,170.185559872796,170.012691484436,169.845099799441,169.682547297612,169.524810475472,169.371678829476,169.222953926266,169.078448551441,168.937985929196,192.594732778974,191.989115491386,191.40540915633,190.841933504718,190.297676661203,189.771772418676,189.263503391859,188.771717802666,188.295640538866,187.83454286189,187.387953540804
1720,169.792523190845,169.610712203035,169.434623997549,169.263993074117,169.098469551984,168.937889572282,168.782064922106,168.630787814923,168.483862374349,168.341103794479,168.202337570109,191.4991241927,190.903401079827,190.329116440317,189.774762963262,189.239278794427,188.721734580409,188.221573630699,187.737606580656,187.269068514186,186.815244781261,186.375594903925
